L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.373495,0.488289,0.48767,0.43955,0.731248,0.957525,0.9578,0.914249,0.565349,0.564934,0.611426,0.662625,0.418809,0.445596,0.396525,0.342276,0.26584,0.077681,0.086734,0.10071,0.075049,0.054721,0.064143,0.044262
0.377302,0.489349,0.488786,0.440392,0.728104,0.954423,0.954683,0.911114,0.564024,0.56501,0.611476,0.662181,0.418766,0.445539,0.396462,0.342203,0.269506,0.079421,0.088724,0.103588,0.075062,0.054696,0.064057,0.044203
0.381097,0.490775,0.490244,0.441593,0.724959,0.951318,0.951564,0.907978,0.562693,0.565092,0.611527,0.661763,0.41872,0.445478,0.396397,0.342128,0.272872,0.081155,0.090713,0.106391,0.075083,0.054673,0.063973,0.044144
0.384867,0.492582,0.492063,0.443174,0.721813,0.94821,0.948444,0.904842,0.56137,0.565174,0.611574,0.661371,0.418673,0.445415,0.39633,0.342052,0.275922,0.082875,0.09269,0.109092,0.075108,0.054653,0.063892,0.044084
0.388602,0.494784,0.494253,0.445149,0.718668,0.945099,0.945322,0.901706,0.560071,0.565245,0.611607,0.661005,0.418627,0.445352,0.396263,0.341977,0.278646,0.084574,0.094639,0.111667,0.07514,0.054633,0.063813,0.044025
0.392297,0.497383,0.496824,0.447525,0.715522,0.941987,0.942198,0.898568,0.558815,0.565296,0.61162,0.660662,0.418582,0.44529,0.396197,0.341904,0.281039,0.086237,0.096544,0.114089,0.075176,0.054615,0.063735,0.043966
0.39595,0.500378,0.499777,0.450307,0.712375,0.938873,0.939074,0.89543,0.557618,0.565315,0.611601,0.660336,0.418541,0.445231,0.396133,0.341834,0.283098,0.087853,0.098386,0.116334,0.075217,0.054597,0.06366,0.043908
0.399567,0.503759,0.503111,0.45349,0.709227,0.935758,0.935948,0.892291,0.556495,0.56529,0.611541,0.660022,0.418502,0.445175,0.396072,0.341767,0.284826,0.089404,0.100146,0.118378,0.075263,0.054579,0.063587,0.043851
0.403153,0.507511,0.506815,0.457066,0.706079,0.932642,0.932822,0.889151,0.555461,0.565211,0.611431,0.659713,0.418468,0.445123,0.396015,0.341704,0.286227,0.090876,0.101803,0.120197,0.075312,0.05456,0.063515,0.043797
0.406719,0.511615,0.510875,0.461021,0.702928,0.929524,0.929694,0.886009,0.554528,0.565066,0.611264,0.659403,0.418437,0.445076,0.395962,0.341647,0.287307,0.092253,0.103337,0.121773,0.075364,0.05454,0.063446,0.043744
0.410278,0.516052,0.515275,0.465337,0.699777,0.926404,0.926565,0.882865,0.553703,0.564849,0.611032,0.659085,0.418411,0.445035,0.395914,0.341594,0.288075,0.093519,0.104731,0.123091,0.075419,0.054518,0.063378,0.043694
0.41384,0.5208,0.519996,0.469995,0.696624,0.923283,0.923435,0.879719,0.552992,0.564556,0.610734,0.658755,0.418391,0.444998,0.395871,0.341547,0.288538,0.094663,0.105969,0.124138,0.075476,0.054494,0.063313,0.043647
0.417421,0.525839,0.525017,0.474974,0.693472,0.92016,0.920304,0.876572,0.552396,0.564186,0.610369,0.658408,0.418377,0.444968,0.395834,0.341506,0.288705,0.095673,0.107038,0.124908,0.075534,0.054469,0.063249,0.043602
0.421034,0.531151,0.530319,0.480253,0.69032,0.917036,0.917172,0.873423,0.551914,0.563741,0.609939,0.658043,0.41837,0.444943,0.395803,0.34147,0.288584,0.096541,0.107929,0.125399,0.075594,0.054444,0.063188,0.043559
0.42469,0.536717,0.535884,0.485812,0.68717,0.91391,0.914039,0.870273,0.551542,0.563228,0.609449,0.657661,0.418368,0.444923,0.395777,0.34144,0.288181,0.097262,0.108637,0.125614,0.075653,0.054417,0.063129,0.043517
0.428402,0.542523,0.541695,0.491633,0.68402,0.910782,0.910905,0.867122,0.551275,0.562656,0.608908,0.657264,0.41837,0.444906,0.395757,0.341415,0.287503,0.09783,0.109161,0.125559,0.075713,0.05439,0.063071,0.043477
0.432183,0.548556,0.547737,0.497698,0.680871,0.907651,0.90777,0.863969,0.551105,0.562035,0.608323,0.656855,0.418377,0.444893,0.39574,0.341395,0.286555,0.098247,0.109501,0.125246,0.075772,0.054361,0.063015,0.043438
0.436042,0.554807,0.553997,0.503992,0.677724,0.904518,0.904634,0.860814,0.551024,0.561378,0.607708,0.656439,0.418386,0.444881,0.395725,0.341378,0.285343,0.098511,0.109664,0.124689,0.075831,0.054331,0.062962,0.0434
0.43999,0.561265,0.560462,0.510499,0.674577,0.901382,0.901498,0.857658,0.551023,0.560699,0.607073,0.656022,0.418395,0.444871,0.395713,0.341363,0.28387,0.098625,0.109657,0.123906,0.075889,0.054301,0.06291,0.043363
0.444035,0.567924,0.567122,0.517205,0.67143,0.898245,0.898361,0.8545,0.551093,0.560013,0.606431,0.65561,0.418404,0.444861,0.395702,0.34135,0.282141,0.098595,0.10949,0.122917,0.075947,0.054272,0.062859,0.043326
0.448184,0.574777,0.573966,0.524098,0.668284,0.895106,0.895223,0.851341,0.551223,0.559335,0.605795,0.65521,0.418411,0.444852,0.395691,0.341338,0.280163,0.098424,0.109174,0.12174,0.076003,0.054242,0.062811,0.043289
0.452446,0.581819,0.580988,0.531166,0.665138,0.891966,0.892083,0.848181,0.551403,0.55868,0.605178,0.654828,0.418415,0.444843,0.39568,0.341325,0.277939,0.098121,0.108721,0.120395,0.076058,0.054215,0.062763,0.043253
0.456826,0.589044,0.588179,0.538402,0.661992,0.888824,0.888943,0.845019,0.551621,0.558062,0.604595,0.654474,0.418414,0.444833,0.395668,0.341312,0.275475,0.09769,0.108143,0.118904,0.076111,0.054189,0.062716,0.043216
0.461331,0.596446,0.595535,0.545798,0.658845,0.885682,0.885801,0.841857,0.551868,0.557493,0.604057,0.654154,0.418409,0.444823,0.395655,0.341297,0.272779,0.097141,0.107454,0.117285,0.076163,0.054165,0.062671,0.043179
0.465967,0.60402,0.603049,0.553347,0.655697,0.882537,0.882657,0.838693,0.552131,0.556986,0.603577,0.653877,0.418399,0.444811,0.395641,0.341281,0.269856,0.096482,0.106665,0.115556,0.076213,0.054142,0.062627,0.043143
0.470739,0.611759,0.610716,0.561041,0.652549,0.879392,0.879511,0.835527,0.552401,0.55655,0.603164,0.653649,0.418384,0.444798,0.395625,0.341263,0.266716,0.095721,0.105789,0.113736,0.076262,0.054122,0.062583,0.043106
0.475651,0.619658,0.618531,0.568875,0.6494,0.876246,0.876362,0.832362,0.552666,0.556194,0.602829,0.653478,0.418365,0.444785,0.395609,0.341243,0.263368,0.094866,0.104838,0.11184,0.076309,0.054103,0.06254,0.04307
0.480707,0.627712,0.626488,0.576844,0.646251,0.873102,0.873211,0.829195,0.552915,0.555926,0.602577,0.653369,0.418343,0.444773,0.395592,0.341222,0.259822,0.093925,0.10382,0.109883,0.076354,0.054086,0.062498,0.043034
0.485912,0.635916,0.634581,0.584941,0.643102,0.869958,0.870058,0.826028,0.553142,0.555752,0.602414,0.653325,0.418317,0.444761,0.395575,0.341201,0.256089,0.092907,0.102747,0.107878,0.076398,0.054071,0.062457,0.042999
0.491269,0.644265,0.642806,0.593161,0.639951,0.866816,0.866902,0.822861,0.553342,0.555675,0.602344,0.653352,0.41829,0.444751,0.395559,0.341179,0.252182,0.091819,0.101625,0.105836,0.076442,0.054057,0.062415,0.042964
0.496782,0.652751,0.651157,0.601501,0.6368,0.863675,0.863744,0.819694,0.553513,0.555697,0.602367,0.653449,0.418263,0.444742,0.395543,0.341158,0.248112,0.090669,0.100464,0.103766,0.076485,0.054045,0.062374,0.042929
0.502453,0.661371,0.659628,0.609953,0.633648,0.860536,0.860583,0.816527,0.553657,0.555817,0.602484,0.653618,0.418235,0.444736,0.395528,0.341138,0.243895,0.089463,0.09927,0.101677,0.076527,0.054034,0.062333,0.042896
0.508284,0.670117,0.668214,0.618515,0.630495,0.857398,0.857421,0.81336,0.553778,0.556034,0.602692,0.653858,0.418209,0.44473,0.395514,0.341119,0.239542,0.088208,0.098048,0.099574,0.076569,0.054024,0.062292,0.042864
0.514275,0.678984,0.67691,0.62718,0.62734,0.854262,0.854258,0.810192,0.553881,0.556344,0.602987,0.654166,0.418187,0.444727,0.3955,0.341103,0.235067,0.086911,0.096805,0.097463,0.07661,0.054015,0.062252,0.042833
0.520426,0.687966,0.68571,0.635945,0.624185,0.851127,0.851094,0.807025,0.553976,0.556741,0.603365,0.65454,0.418169,0.444725,0.395487,0.341089,0.230485,0.085579,0.095544,0.095347,0.076649,0.054005,0.062214,0.042803
0.526735,0.697058,0.694609,0.644807,0.62103,0.847993,0.847931,0.803859,0.55407,0.557219,0.603821,0.654976,0.418159,0.444724,0.395474,0.341078,0.225811,0.08422,0.09427,0.09323,0.076683,0.053994,0.062176,0.042773
0.533198,0.706253,0.703603,0.653761,0.617877,0.844861,0.844768,0.800694,0.554175,0.557771,0.604347,0.65547,0.418156,0.444725,0.395462,0.341069,0.221057,0.082841,0.092989,0.091112,0.076712,0.053982,0.06214,0.042745
0.539811,0.715545,0.712688,0.662805,0.614725,0.84173,0.841606,0.797531,0.5543,0.558389,0.604936,0.656017,0.41816,0.444727,0.395449,0.341062,0.21624,0.081449,0.091703,0.088996,0.076737,0.053969,0.062105,0.042718
0.546567,0.724928,0.721859,0.671937,0.611575,0.8386,0.838447,0.794369,0.55445,0.559065,0.605581,0.656611,0.41817,0.444728,0.395437,0.341056,0.21137,0.080052,0.090419,0.086885,0.076757,0.053954,0.062072,0.042691
0.55346,0.734397,0.731112,0.681156,0.608427,0.83547,0.835289,0.791211,0.554631,0.559791,0.606274,0.657248,0.418185,0.444728,0.395424,0.341053,0.206459,0.078659,0.08914,0.08478,0.076772,0.053937,0.06204,0.042665
0.560483,0.743945,0.740446,0.690461,0.60528,0.832341,0.832135,0.788055,0.554846,0.560558,0.607007,0.657922,0.418202,0.444727,0.39541,0.34105,0.201518,0.077279,0.087873,0.082684,0.076785,0.053919,0.06201,0.042639
0.567632,0.753568,0.749855,0.699852,0.602135,0.829212,0.828985,0.784903,0.555099,0.561358,0.607774,0.65863,0.41822,0.444724,0.395395,0.341047,0.196557,0.075919,0.086621,0.080601,0.076794,0.053901,0.061981,0.042614
0.574904,0.76326,0.759336,0.709327,0.598993,0.826085,0.825838,0.781754,0.555394,0.562186,0.608569,0.659367,0.418239,0.444719,0.395379,0.341045,0.191588,0.074589,0.085392,0.078534,0.076801,0.053881,0.061953,0.042589
0.582299,0.773016,0.768886,0.718887,0.595853,0.82296,0.822695,0.778607,0.555738,0.563033,0.609385,0.660129,0.418258,0.44471,0.395363,0.341043,0.18662,0.073297,0.084191,0.076488,0.076805,0.053861,0.061928,0.042564
0.589816,0.782832,0.778498,0.72853,0.592715,0.819836,0.819556,0.775463,0.556133,0.563896,0.610218,0.660913,0.418277,0.4447,0.395345,0.34104,0.181666,0.072051,0.083023,0.07447,0.076807,0.05384,0.061904,0.042539
0.597456,0.792702,0.788169,0.738254,0.589579,0.816714,0.816422,0.772319,0.556582,0.564769,0.611065,0.661717,0.418297,0.444687,0.395326,0.341037,0.176736,0.070861,0.081894,0.072484,0.076806,0.053819,0.061882,0.042514
0.605219,0.802624,0.797891,0.748056,0.586444,0.813595,0.813292,0.769176,0.557087,0.565649,0.611922,0.662536,0.418318,0.444671,0.395307,0.341033,0.171842,0.069734,0.080809,0.070537,0.076802,0.053797,0.061861,0.042489
0.613106,0.812593,0.807661,0.757935,0.583308,0.810478,0.810167,0.766031,0.557647,0.566534,0.612787,0.663371,0.418342,0.444653,0.395288,0.341027,0.166992,0.068677,0.079775,0.068637,0.076797,0.053774,0.061842,0.042464
0.621119,0.822606,0.817474,0.767885,0.58017,0.807362,0.807046,0.762883,0.558261,0.56742,0.61366,0.664218,0.418371,0.444632,0.395269,0.341021,0.1622,0.0677,0.0788,0.066792,0.076789,0.053751,0.061823,0.042439
0.62926,0.832658,0.827326,0.777902,0.57703,0.804247,0.803929,0.759733,0.558924,0.568308,0.614537,0.665079,0.418405,0.444609,0.39525,0.341013,0.157474,0.066809,0.077891,0.065011,0.07678,0.053726,0.061804,0.042414
0.637528,0.842744,0.837211,0.787981,0.573886,0.801132,0.800814,0.756578,0.559634,0.569196,0.615421,0.665951,0.418445,0.444583,0.395231,0.341004,0.152825,0.06601,0.077057,0.063304,0.076771,0.053699,0.061784,0.04239
0.645924,0.852858,0.847124,0.798116,0.570739,0.798014,0.797701,0.75342,0.560384,0.570083,0.616308,0.666835,0.41849,0.444554,0.395214,0.340995,0.148262,0.065311,0.076307,0.061683,0.076764,0.053671,0.061763,0.042365
0.654444,0.862994,0.857061,0.808301,0.567589,0.794893,0.794587,0.750257,0.561169,0.570971,0.6172,0.667729,0.41854,0.444524,0.395198,0.340986,0.143793,0.064719,0.075651,0.060159,0.076759,0.053639,0.061739,0.04234
0.663084,0.873147,0.867014,0.818528,0.564436,0.791765,0.79147,0.747089,0.561986,0.571857,0.618096,0.668634,0.418596,0.444492,0.395184,0.340976,0.139426,0.064243,0.075097,0.058745,0.076757,0.053603,0.061713,0.042315
0.671839,0.883307,0.876978,0.82879,0.561281,0.78863,0.788348,0.743918,0.562827,0.572741,0.618993,0.669547,0.418657,0.444458,0.395171,0.340967,0.135168,0.06389,0.074657,0.057452,0.076758,0.053564,0.061682,0.042289
0.680701,0.893468,0.886943,0.839079,0.558123,0.785485,0.785222,0.740742,0.56369,0.573622,0.61989,0.670467,0.418723,0.444424,0.395161,0.340958,0.131026,0.063669,0.074339,0.056293,0.076764,0.05352,0.061647,0.042264
0.68966,0.90362,0.896902,0.849384,0.554965,0.782332,0.782089,0.737563,0.564569,0.574497,0.620785,0.671391,0.418793,0.44439,0.395154,0.340949,0.127006,0.063588,0.074154,0.055279,0.076774,0.053473,0.061607,0.042238
0.698704,0.913752,0.906843,0.859696,0.551807,0.779173,0.778951,0.734382,0.565463,0.575363,0.621675,0.672315,0.418865,0.444357,0.395149,0.340942,0.123113,0.063656,0.074109,0.05442,0.07679,0.053421,0.061563,0.042212
0.707818,0.923855,0.916757,0.870003,0.548652,0.776008,0.775808,0.731199,0.566369,0.576218,0.622555,0.673236,0.418937,0.444327,0.395147,0.340935,0.119352,0.06388,0.074213,0.053725,0.076812,0.053366,0.061515,0.042185
0.716985,0.933913,0.926629,0.880293,0.545499,0.772839,0.772659,0.728017,0.567286,0.577058,0.623422,0.674148,0.419008,0.4443,0.395146,0.34093,0.11573,0.064267,0.074472,0.0532,0.076841,0.053308,0.061462,0.042158
0.726187,0.943914,0.936447,0.890553,0.542352,0.769667,0.769507,0.724836,0.568216,0.577877,0.62427,0.675047,0.419074,0.444277,0.395147,0.340926,0.112252,0.064821,0.074889,0.052849,0.076878,0.053247,0.061405,0.04213
0.735402,0.953841,0.946195,0.900766,0.539209,0.766495,0.766351,0.721657,0.569158,0.578673,0.625097,0.675928,0.419137,0.444259,0.395148,0.340923,0.108924,0.065545,0.075468,0.052676,0.076922,0.053183,0.061345,0.042101
0.74461,0.963677,0.955858,0.910918,0.536071,0.763323,0.763194,0.718482,0.570113,0.579441,0.625896,0.676786,0.419195,0.444245,0.395149,0.340922,0.105752,0.066439,0.076209,0.05268,0.076973,0.053116,0.061282,0.042071
0.753788,0.973404,0.965418,0.920991,0.532939,0.760154,0.760037,0.715311,0.571081,0.580178,0.626665,0.677617,0.41925,0.444237,0.395151,0.340923,0.102742,0.067502,0.07711,0.05286,0.07703,0.053046,0.061216,0.042039
0.762915,0.983001,0.974858,0.930966,0.52981,0.756988,0.756883,0.712143,0.572062,0.580883,0.6274,0.678419,0.419301,0.444235,0.395152,0.340925,0.099902,0.06873,0.078169,0.053214,0.077091,0.052974,0.061148,0.042004
0.771966,0.992449,0.984159,0.940826,0.526686,0.753825,0.753733,0.708978,0.573054,0.581553,0.628099,0.679188,0.419349,0.444238,0.395153,0.340929,0.097236,0.070116,0.07938,0.053738,0.077157,0.052899,0.061077,0.041967
0.780916,1.001727,0.993304,0.950551,0.523565,0.750665,0.750588,0.705817,0.574056,0.582188,0.628761,0.679926,0.419394,0.444245,0.395152,0.340936,0.094751,0.071651,0.080738,0.054425,0.077227,0.052823,0.061005,0.041928
0.789742,1.010816,1.002274,0.960123,0.520448,0.747509,0.747449,0.702659,0.575063,0.582787,0.629385,0.680632,0.419437,0.444256,0.39515,0.340944,0.09245,0.073327,0.082238,0.055271,0.0773,0.052746,0.06093,0.041884
0.798418,1.019696,1.01105,0.96952,0.517334,0.744358,0.744315,0.699503,0.576074,0.58335,0.629973,0.681308,0.419478,0.444269,0.395147,0.340955,0.090336,0.07513,0.08387,0.056267,0.077377,0.05267,0.060854,0.041838
0.806921,1.028347,1.019616,0.978724,0.514223,0.741212,0.741187,0.696349,0.577082,0.583878,0.630524,0.681956,0.419518,0.444283,0.395142,0.340969,0.08841,0.077047,0.085627,0.057405,0.077456,0.052595,0.060775,0.041787
0.815228,1.03675,1.027951,0.987711,0.511114,0.738072,0.738064,0.693198,0.578081,0.584372,0.63104,0.682576,0.419558,0.444296,0.395137,0.340984,0.086669,0.079065,0.087497,0.058674,0.077537,0.052521,0.060694,0.041734
0.823319,1.044888,1.036039,0.996457,0.508008,0.734937,0.734945,0.690048,0.579064,0.584834,0.631522,0.683168,0.419597,0.444308,0.395131,0.341002,0.085107,0.081167,0.089468,0.060061,0.077621,0.05245,0.060611,0.041678
0.831173,1.052741,1.043863,1.00494,0.504904,0.731806,0.73183,0.6869,0.580024,0.585264,0.631968,0.683732,0.419636,0.444319,0.395125,0.341021,0.083719,0.083337,0.091526,0.06155,0.077707,0.052381,0.060527,0.041619
0.83877,1.060294,1.051405,1.013135,0.501803,0.72868,0.728717,0.683753,0.580954,0.585664,0.63238,0.684267,0.419676,0.444327,0.395119,0.34104,0.082494,0.085556,0.093657,0.063124,0.077796,0.052314,0.06044,0.041561
0.84609,1.06753,1.058649,1.021017,0.498704,0.725559,0.725606,0.680607,0.581845,0.586035,0.632757,0.68477,0.419717,0.444333,0.395113,0.341059,0.081421,0.087805,0.095843,0.064766,0.077888,0.052249,0.060354,0.041502
0.853114,1.074434,1.065578,1.028562,0.495608,0.722442,0.722497,0.677463,0.58269,0.586377,0.633098,0.68524,0.419759,0.444336,0.395107,0.341076,0.08049,0.090065,0.098065,0.066454,0.077982,0.052187,0.060267,0.041446
0.859823,1.080991,1.072178,1.035747,0.492515,0.719328,0.71939,0.674321,0.583482,0.586688,0.6334,0.685673,0.419804,0.444337,0.395101,0.341091,0.079685,0.092315,0.100302,0.068168,0.07808,0.052126,0.060182,0.041393
0.8662,1.087187,1.078431,1.042552,0.489424,0.716219,0.716284,0.671179,0.584216,0.586968,0.633664,0.686067,0.419851,0.444336,0.395095,0.341104,0.078994,0.094533,0.102531,0.069885,0.078181,0.052067,0.060097,0.041344
0.872226,1.09301,1.084322,1.048957,0.486338,0.713115,0.71318,0.66804,0.584884,0.587213,0.633886,0.686419,0.419902,0.444332,0.39509,0.341115,0.078401,0.096697,0.104726,0.071584,0.078287,0.05201,0.060013,0.041298
0.877885,1.098446,1.089837,1.054947,0.483255,0.710015,0.710079,0.664903,0.585483,0.587422,0.634064,0.686724,0.419957,0.444325,0.395085,0.341124,0.07789,0.098785,0.106862,0.073242,0.078397,0.051954,0.05993,0.041256
0.88316,1.103486,1.094961,1.060507,0.480176,0.706922,0.706981,0.661767,0.586009,0.587589,0.634195,0.68698,0.420018,0.444315,0.39508,0.341132,0.077446,0.100774,0.108911,0.074836,0.078513,0.051899,0.059847,0.041218
0.888037,1.108119,1.099679,1.065624,0.477102,0.703836,0.703885,0.658634,0.586459,0.587711,0.634276,0.687181,0.420085,0.444302,0.395077,0.341139,0.077055,0.102643,0.110844,0.076345,0.078634,0.051846,0.059765,0.041184
0.892499,1.112335,1.103983,1.070291,0.474034,0.700758,0.700794,0.655503,0.58683,0.587783,0.634304,0.687325,0.42016,0.444285,0.395074,0.341146,0.076701,0.10437,0.112636,0.077746,0.078762,0.051793,0.059684,0.041153
0.896535,1.116128,1.107862,1.074497,0.470972,0.697691,0.697706,0.652373,0.587125,0.5878,0.634276,0.687408,0.420243,0.444264,0.395072,0.341153,0.076372,0.105934,0.114262,0.079021,0.078898,0.051742,0.059604,0.041126
0.900132,1.119489,1.11131,1.07824,0.467916,0.694632,0.694622,0.649247,0.587342,0.587755,0.634187,0.687424,0.420335,0.44424,0.395073,0.341161,0.076054,0.107317,0.115698,0.080149,0.079043,0.051689,0.059523,0.041103
0.903279,1.122413,1.114324,1.081514,0.464868,0.691583,0.691542,0.646122,0.587485,0.587643,0.634035,0.687371,0.420436,0.444215,0.395074,0.341172,0.075739,0.108499,0.116923,0.081114,0.079199,0.051636,0.059442,0.041082
0.905969,1.124899,1.116903,1.084319,0.461826,0.68854,0.688467,0.642999,0.587559,0.587458,0.633815,0.687246,0.420549,0.444191,0.395078,0.341185,0.075418,0.109464,0.117921,0.0819,0.079365,0.051579,0.059362,0.041064
0.908194,1.126944,1.119048,1.086658,0.458793,0.685502,0.685396,0.639877,0.58757,0.587196,0.633526,0.687046,0.420672,0.444168,0.395083,0.341202,0.075085,0.110198,0.118676,0.082497,0.079544,0.05152,0.059281,0.041048
0.909952,1.128551,1.120763,1.088536,0.455768,0.68247,0.68233,0.636757,0.587528,0.58685,0.633165,0.68677,0.420807,0.444147,0.39509,0.341223,0.074738,0.110688,0.119177,0.082895,0.079737,0.051457,0.059201,0.041035
0.911243,1.129725,1.122054,1.089961,0.452752,0.679441,0.679269,0.633639,0.58744,0.58642,0.63273,0.686419,0.420954,0.44413,0.395098,0.341249,0.074377,0.110923,0.119416,0.083088,0.079947,0.05139,0.059122,0.041024
0.912074,1.130476,1.122934,1.090945,0.449745,0.676416,0.676212,0.630522,0.587314,0.585902,0.63222,0.685993,0.421112,0.444117,0.395108,0.341279,0.074004,0.110898,0.119391,0.083073,0.080174,0.05132,0.059043,0.041015
0.912456,1.130818,1.123415,1.091504,0.446747,0.673393,0.67316,0.627406,0.587158,0.585297,0.631636,0.685495,0.421281,0.444107,0.395118,0.341315,0.073624,0.110606,0.119104,0.082854,0.08042,0.051245,0.058965,0.041007
0.912409,1.130768,1.123516,1.091658,0.443759,0.670373,0.670112,0.624291,0.586974,0.584608,0.630979,0.68493,0.42146,0.444101,0.395131,0.341356,0.073245,0.110047,0.11856,0.082432,0.080688,0.051168,0.058888,0.041
0.911957,1.130349,1.123258,1.091431,0.440782,0.667355,0.667069,0.621178,0.586767,0.583841,0.630256,0.684305,0.421648,0.444099,0.395144,0.341402,0.072876,0.109225,0.11777,0.081816,0.08098,0.051088,0.058811,0.040995
0.91113,1.129589,1.122667,1.09085,0.437814,0.664338,0.66403,0.618065,0.586542,0.583004,0.629472,0.683627,0.421842,0.444101,0.395159,0.341453,0.072526,0.108147,0.116749,0.081017,0.081298,0.051005,0.058736,0.040991
